kegg_id	chebi_id
C05477	CHEBI:1298
C05478	CHEBI:1690
C05479	CHEBI:30154
C05480	CHEBI:1712
C05481	CHEBI:3899
C05482	CHEBI:3898
C05483	CHEBI:1689
C05484	CHEBI:8387
C05485	CHEBI:28043
C05487	CHEBI:27832
C05488	CHEBI:28324
C05489	CHEBI:27783
C05490	CHEBI:78600
C05497	CHEBI:28697
C05498	CHEBI:28247
C05499	CHEBI:783
C05500	CHEBI:1296
C05501	CHEBI:1294
C05502	CHEBI:67237
C05503	CHEBI:36489
C05504	CHEBI:766
C05512	CHEBI:28997
C05513	CHEBI:50547
C05515	CHEBI:27580
C05516	CHEBI:28280
C05519	CHEBI:28718
C05520	CHEBI:28095
C05526	CHEBI:8959
C05527	CHEBI:1665
C05528	CHEBI:16894
C05529	CHEBI:5587
C05533	CHEBI:7814
C05535	CHEBI:10211
C05537	CHEBI:7341
C05539	CHEBI:17355
C05544	CHEBI:8555
C05545	CHEBI:8552
C05546	CHEBI:8551
C05548	CHEBI:28376
C05551	CHEBI:18208
C05552	CHEBI:27870
C05554	CHEBI:18157
C05556	CHEBI:28496
C05557	CHEBI:18165
C05560	CHEBI:6163
C05562	CHEBI:28182
C05565	CHEBI:28297
C05568	CHEBI:24773
C05570	CHEBI:4828
C05571	CHEBI:9572
C05572	CHEBI:27467
C05574	CHEBI:28791
C05575	CHEBI:15781
C05576	CHEBI:1387
C05577	CHEBI:27852
C05578	CHEBI:27404
C05579	CHEBI:27406
C05580	CHEBI:27637
C05581	CHEBI:28111
C05582	CHEBI:545959
C05583	CHEBI:27932
C05584	CHEBI:20106
C05585	CHEBI:28508
C05587	CHEBI:1582
C05588	CHEBI:6270
C05589	CHEBI:6277
C05590	CHEBI:43451
C05592	CHEBI:28251
C05593	CHEBI:17445
C05594	CHEBI:1576
C05595	CHEBI:28036
C05596	CHEBI:28595
C05598	CHEBI:27480
C05600	CHEBI:1162
C05601	CHEBI:73089
C05604	CHEBI:60872
C05606	CHEBI:25179
C05607	CHEBI:32978
C05608	CHEBI:28353
C05610	CHEBI:27949
C05613	CHEBI:3057
C05616	CHEBI:28647
C05618	CHEBI:27715
C05620	CHEBI:28203
C05622	CHEBI:6664
C05623	CHEBI:28299
C05625	CHEBI:28527
C05627	CHEBI:1883
C05629	CHEBI:28631
C05631	CHEBI:28412
C05634	CHEBI:50157
C05635	CHEBI:27823
C05636	CHEBI:27421
C05637	CHEBI:28883
C05638	CHEBI:28715
C05639	CHEBI:28799
C05640	CHEBI:3715
C05641	CHEBI:2012
C05642	CHEBI:28613
C05643	CHEBI:2198
C05644	CHEBI:28549
C05645	CHEBI:27593
C05646	CHEBI:27597
C05647	CHEBI:28736
C05648	CHEBI:2065
C05649	CHEBI:30156
C05650	CHEBI:28889
C05651	CHEBI:36408
C05652	CHEBI:28350
C05653	CHEBI:36575
C05654	CHEBI:2010
C05655	CHEBI:2009
C05656	CHEBI:2013
C05657	CHEBI:27524
C05658	CHEBI:17840
C05659	CHEBI:2089
C05660	CHEBI:28281
C05662	CHEBI:15404
C05663	CHEBI:2195
C05665	CHEBI:18090
C05668	CHEBI:27762
C05669	CHEBI:16348
C05670	CHEBI:27413
C05672	CHEBI:28388
C05673	CHEBI:3276
C05674	CHEBI:3281
C05678	CHEBI:631
C05679	CHEBI:7328
C05680	CHEBI:7265
C05681	CHEBI:36494
C05682	CHEBI:15732
C05683	CHEBI:1019
C05684	CHEBI:18212
C05688	CHEBI:16633
C05689	CHEBI:27812
C05690	CHEBI:28513
C05691	CHEBI:9066
C05692	CHEBI:77028
C05693	CHEBI:8735
C05694	CHEBI:3274
C05695	CHEBI:28776
C05696	CHEBI:28450
C05697	CHEBI:18170
C05698	CHEBI:9096
C05699	CHEBI:27760
C05702	CHEBI:21969
C05703	CHEBI:64685
C05704	CHEBI:28553
C05705	CHEBI:28454
C05706	CHEBI:27790
C05707	CHEBI:27461
C05708	CHEBI:28434
C05710	CHEBI:50760
C05711	CHEBI:10565
C05712	CHEBI:23437
C05713	CHEBI:3980
C05714	CHEBI:27959
C05715	CHEBI:28474
C05717	CHEBI:27578
C05718	CHEBI:28305
C05720	CHEBI:179421
C05721	CHEBI:134180
C05723	CHEBI:8296
C05726	CHEBI:47910
C05727	CHEBI:47911
C05729	CHEBI:8744
C05730	CHEBI:16613
C05731	CHEBI:17429
C05744	CHEBI:2393
C05745	CHEBI:3247
C05746	CHEBI:1642
C05747	CHEBI:326
C05748	CHEBI:10727
C05749	CHEBI:5704
C05750	CHEBI:1646
C05752	CHEBI:7725
C05753	CHEBI:1634
C05754	CHEBI:10724
C05755	CHEBI:4349
C05756	CHEBI:1637
C05757	CHEBI:325
C05758	CHEBI:10725
C05759	CHEBI:1655
C05760	CHEBI:10735
C05761	CHEBI:50651
C05762	CHEBI:1639
C05763	CHEBI:10729
C05764	CHEBI:5697
C05765	CHEBI:28296
C05766	CHEBI:28766
C05767	CHEBI:27484
C05768	CHEBI:28607
C05769	CHEBI:28421
C05770	CHEBI:27609
C05771	CHEBI:19030
C05772	CHEBI:28307
C05773	CHEBI:33907
C05774	CHEBI:28956
C05775	CHEBI:10329
C05776	CHEBI:28911
C05777	CHEBI:28265
C05778	CHEBI:18023
C05779	CHEBI:2784
C05780	CHEBI:2786
C05781	CHEBI:7861
C05782	CHEBI:7044
C05785	CHEBI:8027
C05786	CHEBI:15617
C05787	CHEBI:18392
C05789	CHEBI:6320
C05790	CHEBI:29026
C05791	CHEBI:4260
C05793	CHEBI:29023
C05794	CHEBI:36378
C05795	CHEBI:4259
C05796	CHEBI:37165
C05797	CHEBI:8108
C05798	CHEBI:2978
C05799	CHEBI:38201
C05800	CHEBI:1110
C05801	CHEBI:1107
C05802	CHEBI:1109
C05803	CHEBI:27752
C05804	CHEBI:28711
C05805	CHEBI:28753
C05807	CHEBI:1269
C05808	CHEBI:2063
C05809	CHEBI:50116
C05810	CHEBI:40407
C05811	CHEBI:1233
C05812	CHEBI:1235
C05813	CHEBI:28423
C05814	CHEBI:28636
C05815	CHEBI:27688
C05817	CHEBI:39564
C05818	CHEBI:28192
C05819	CHEBI:18151
C05820	CHEBI:286
C05821	CHEBI:28855
C05822	CHEBI:53013
C05823	CHEBI:28580
C05824	CHEBI:27891
C05825	CHEBI:1010
C05827	CHEBI:28104
C05828	CHEBI:1606
C05829	CHEBI:21693
C05830	CHEBI:2323
C05831	CHEBI:20109
C05832	CHEBI:27631
C05834	CHEBI:28254
C05835	CHEBI:1098
C05837	CHEBI:29028
C05838	CHEBI:28873
C05839	CHEBI:62223
C05840	CHEBI:50616
C05841	CHEBI:27748
C05842	CHEBI:27410
C05843	CHEBI:27838
C05844	CHEBI:27694
C05847	CHEBI:37531
C05848	CHEBI:1845
C05849	CHEBI:28371
C05850	CHEBI:8784
C05851	CHEBI:28794
C05852	CHEBI:28478
C05853	CHEBI:49000
C05855	CHEBI:27588
C05856	CHEBI:27824
C05859	CHEBI:27845
C05860	CHEBI:18396
C05861	CHEBI:28067
C05864	CHEBI:37633
C05868	CHEBI:37637
C05892	CHEBI:16329
C05893	CHEBI:27692
C05895	CHEBI:27457
C05897	CHEBI:28214
C05898	CHEBI:28138
C05901	CHEBI:28814
C05902	CHEBI:1579
C05903	CHEBI:28499
C05904	CHEBI:25863
C05905	CHEBI:27843
C05906	CHEBI:11412
C05907	CHEBI:27686
C05908	CHEBI:28436
C05909	CHEBI:6417
C05911	CHEBI:48026
C05912	CHEBI:15618
C05913	CHEBI:15619
C05914	CHEBI:2998
C05915	CHEBI:6562
C05916	CHEBI:6796
C05917	CHEBI:5949
C05918	CHEBI:28537
C05919	CHEBI:27635
C05920	CHEBI:8338
C05921	CHEBI:3110
C05922	CHEBI:27985
C05923	CHEBI:929
C05924	CHEBI:44074
C05925	CHEBI:48954
C05926	CHEBI:49771
C05927	CHEBI:2251
C05928	CHEBI:27862
C05929	CHEBI:28010
C05931	CHEBI:48957
C05932	CHEBI:27657
C05933	CHEBI:7101
C05936	CHEBI:7386
C05938	CHEBI:27809
C05939	CHEBI:28004
C05941	CHEBI:1241
C05942	CHEBI:36751
C05944	CHEBI:27373
C05945	CHEBI:18412
C05946	CHEBI:4083
C05947	CHEBI:6331
C05949	CHEBI:27814
C05950	CHEBI:27562
C05951	CHEBI:28666
C05952	CHEBI:15650
C05953	CHEBI:27820
C05954	CHEBI:28099
C05955	CHEBI:27555
C05956	CHEBI:27647
C05957	CHEBI:27485
C05958	CHEBI:28130
C05959	CHEBI:27595
C05960	CHEBI:28442
C05961	CHEBI:28158
C05962	CHEBI:28269
C05963	CHEBI:28728
C05964	CHEBI:28667
C05965	CHEBI:15626
C05966	CHEBI:15628
C05973	CHEBI:28936
C05974	CHEBI:37646
C05977	CHEBI:37296
C05979	CHEBI:28831
C05980	CHEBI:28494
C05981	CHEBI:16618
C05983	CHEBI:62415
C05984	CHEBI:1148
C05985	CHEBI:27976
C05986	CHEBI:28905
C05989	CHEBI:28673
C05990	CHEBI:18200
C05993	CHEBI:37666
C05994	CHEBI:28652
C05995	CHEBI:27581
C05996	CHEBI:35819
C05998	CHEBI:28291
C05999	CHEBI:18419
C06000	CHEBI:28259
C06001	CHEBI:37373
C06002	CHEBI:27821
C06006	CHEBI:27681
C06007	CHEBI:27512
C06008	CHEBI:28379
C06010	CHEBI:18409
C06011	CHEBI:3024
C06016	CHEBI:15447
C06017	CHEBI:28504
C06018	CHEBI:68677
C06019	CHEBI:27973
C06020	CHEBI:27833
C06021	CHEBI:33913
C06022	CHEBI:71619
C06023	CHEBI:35373
C06024	CHEBI:27439
C06025	CHEBI:28526
C06026	CHEBI:27963
C06028	CHEBI:27969
C06029	CHEBI:28456
C06030	CHEBI:6885
C06031	CHEBI:27736
C06032	CHEBI:27394
C06033	CHEBI:17801
C06034	CHEBI:20384
C06035	CHEBI:1898
C06037	CHEBI:28396
C06038	CHEBI:76256
C06040	CHEBI:76264
C06044	CHEBI:1879
C06046	CHEBI:9009
C06047	CHEBI:9274
C06048	CHEBI:9275
C06049	CHEBI:7282
C06050	CHEBI:28038
C06051	CHEBI:17889
C06052	CHEBI:2124
C06054	CHEBI:27951
C06055	CHEBI:18336
C06056	CHEBI:28330
C06057	CHEBI:1456
C06058	CHEBI:7587
C06060	CHEBI:35359
C06062	CHEBI:28943
C06066	CHEBI:27908
C06067	CHEBI:28473
C06068	CHEBI:4777
C06069	CHEBI:5964
C06070	CHEBI:5968
C06071	CHEBI:18370
C06074	CHEBI:17221
C06075	CHEBI:9457
C06076	CHEBI:3830
C06077	CHEBI:17187
C06078	CHEBI:15384
C06079	CHEBI:7883
C06080	CHEBI:7599
C06081	CHEBI:26199
C06082	CHEBI:2365
C06083	CHEBI:9493
C06084	CHEBI:51963
C06085	CHEBI:36615
C06086	CHEBI:8210
C06087	CHEBI:28987
C06088	CHEBI:2766
C06089	CHEBI:23375
C06090	CHEBI:15415
C06091	CHEBI:2430
C06092	CHEBI:9938
C06093	CHEBI:15610
C06094	CHEBI:27433
C06095	CHEBI:27531
C06096	CHEBI:28040
C06098	CHEBI:27547
C06099	CHEBI:15382
C06102	CHEBI:2490
C06103	CHEBI:17869
C06104	CHEBI:30832
C06105	CHEBI:41674
C06108	CHEBI:18172
C06109	CHEBI:4057
C06110	CHEBI:4058
C06111	CHEBI:7525
C06112	CHEBI:29165
C06113	CHEBI:29151
C06114	CHEBI:28092
C06115	CHEBI:6178
C06118	CHEBI:27450
C06121	CHEBI:20096
C06123	CHEBI:17585
C06124	CHEBI:37550
C06125	CHEBI:18318
C06126	CHEBI:28811
C06127	CHEBI:28848
C06128	CHEBI:27499
C06130	CHEBI:28287
C06131	CHEBI:9790
C06132	CHEBI:62650
C06133	CHEBI:28424
C06134	CHEBI:28648
C06135	CHEBI:27731
C06136	CHEBI:27938
C06138	CHEBI:27691
C06139	CHEBI:27515
C06140	CHEBI:28058
C06141	CHEBI:28175
C06142	CHEBI:28885
C06143	CHEBI:8295
C06144	CHEBI:1461
C06145	CHEBI:28180
C06146	CHEBI:27444
C06148	CHEBI:28003
C06149	CHEBI:28244
C06151	CHEBI:27374
C06152	CHEBI:27987
C06153	CHEBI:10642
C06155	CHEBI:37493
C06156	CHEBI:27625
C06157	CHEBI:28391
C06158	CHEBI:28381
C06159	CHEBI:18104
C06160	CHEBI:17729
C06161	CHEBI:15950
C06162	CHEBI:17183
C06163	CHEBI:444
C06165	CHEBI:17101
C06167	CHEBI:18363
C06171	CHEBI:18399
C06172	CHEBI:7510
C06173	CHEBI:9519
C06174	CHEBI:16714
C06175	CHEBI:7782
C06176	CHEBI:9107
C06177	CHEBI:8821
C06178	CHEBI:27435
C06179	CHEBI:46750
C06180	CHEBI:28986
C06181	CHEBI:47858
C06182	CHEBI:7952
C06183	CHEBI:2702
C06184	CHEBI:7321
C06185	CHEBI:9173
C06186	CHEBI:18305
C06187	CHEBI:2807
C06188	CHEBI:9003
C06192	CHEBI:28845
C06193	CHEBI:28072
C06194	CHEBI:28181
C06195	CHEBI:28470
C06196	CHEBI:28806
C06197	CHEBI:27775
C06198	CHEBI:27791
C06199	CHEBI:5764
C06201	CHEBI:915
C06202	CHEBI:16008
C06203	CHEBI:59354
C06204	CHEBI:28992
C06205	CHEBI:28516
C06206	CHEBI:3038
C06207	CHEBI:952
C06210	CHEBI:90886
C06212	CHEBI:48294
C06213	CHEBI:28136
C06215	CHEBI:16703
C06216	CHEBI:3524
C06217	CHEBI:49533
C06218	CHEBI:49536
C06219	CHEBI:3528
C06222	CHEBI:9082
C06224	CHEBI:1390
C06227	CHEBI:28163
C06228	CHEBI:5019
C06230	CHEBI:28199
C06231	CHEBI:27592
C06232	CHEBI:36264
C06234	CHEBI:20440
C06238	CHEBI:35423
C06239	CHEBI:28226
C06240	CHEBI:70738
C06241	CHEBI:27438
C06244	CHEBI:27856
C06246	CHEBI:5366
C06247	CHEBI:5367
C06248	CHEBI:4235
C06249	CHEBI:2777
C06251	CHEBI:27422
C06255	CHEBI:33033
C06257	CHEBI:28354
C06258	CHEBI:5386
C06259	CHEBI:5034
C06260	CHEBI:5022
C06262	CHEBI:28659
C06263	CHEBI:27573
C06264	CHEBI:28984
C06265	CHEBI:27594
C06266	CHEBI:27560
C06267	CHEBI:27698
C06268	CHEBI:28073
C06269	CHEBI:27563
C06273	CHEBI:62870
C06297	CHEBI:27829
C06299	CHEBI:28541
C06300	CHEBI:28154
C06302	CHEBI:27703
C06304	CHEBI:20
C06305	CHEBI:89
C06306	CHEBI:28261
C06307	CHEBI:28359
C06308	CHEBI:28660
C06309	CHEBI:36484
C06310	CHEBI:4648
C06311	CHEBI:28663
C06312	CHEBI:6307
C06313	CHEBI:15373
C06314	CHEBI:6498
C06315	CHEBI:6499
C06316	CHEBI:17803
C06317	CHEBI:18353
C06318	CHEBI:15564
C06319	CHEBI:27858
C06320	CHEBI:27513
C06321	CHEBI:18340
C06322	CHEBI:15520
C06323	CHEBI:16092
C06324	CHEBI:18350
C06325	CHEBI:18386
C06326	CHEBI:15602
C06327	CHEBI:17031
C06328	CHEBI:2177
C06329	CHEBI:231622
C06330	CHEBI:28788
C06331	CHEBI:1215
C06332	CHEBI:16803
C06333	CHEBI:1015
C06334	CHEBI:27764
C06335	CHEBI:27500
C06336	CHEBI:27802
C06337	CHEBI:15702
C06338	CHEBI:16365
C06339	CHEBI:17244
C06341	CHEBI:18431
C06342	CHEBI:17715
C06343	CHEBI:15815
C06344	CHEBI:1587
C06345	CHEBI:1588
C06346	CHEBI:18418
C06347	CHEBI:27751
C06348	CHEBI:18417
C06349	CHEBI:27482
C06350	CHEBI:28770
C06351	CHEBI:27702
C06352	CHEBI:18266
C06353	CHEBI:28762
C06354	CHEBI:41308
C06355	CHEBI:15718
C06356	CHEBI:28233
C06357	CHEBI:17958
C06358	CHEBI:6857
C06359	CHEBI:4895
C06360	CHEBI:8501
C06361	CHEBI:15764
C06364	CHEBI:17670
C06366	CHEBI:16554
C06367	CHEBI:17056
C06368	CHEBI:18007
C06369	CHEBI:16043
C06370	CHEBI:52773
C06371	CHEBI:30248
C06372	CHEBI:27707
C06374	CHEBI:28900
C06376	CHEBI:18207
C06377	CHEBI:18232
C06379	CHEBI:17503
C06380	CHEBI:15779
C06382	CHEBI:15569
C06383	CHEBI:15609
C06384	CHEBI:16481
C06385	CHEBI:4621
C06386	CHEBI:9735
C06387	CHEBI:15498
C06388	CHEBI:15849
C06389	CHEBI:16333
C06390	CHEBI:771
C06391	CHEBI:763
C06392	CHEBI:27486
C06393	CHEBI:18383
C06394	CHEBI:15385
C06397	CHEBI:16693
C06398	CHEBI:15915
C06399	CHEBI:17926
C06400	CHEBI:28778
C06403	CHEBI:10179
C06404	CHEBI:10178
C06406	CHEBI:27711
C06407	CHEBI:16430
C06408	CHEBI:28629
C06413	CHEBI:17362
C06414	CHEBI:18311
C06415	CHEBI:18289
C06416	CHEBI:27630
C06417	CHEBI:27477
C06418	CHEBI:27730
C06419	CHEBI:27947
C06420	CHEBI:28479
C06421	CHEBI:28676
C06422	CHEBI:36217
C06423	CHEBI:28837
C06424	CHEBI:28875
C06425	CHEBI:28822
C06426	CHEBI:28661
C06427	CHEBI:27432
C06428	CHEBI:28364
C06429	CHEBI:28125
C06430	CHEBI:27548
C06432	CHEBI:28081
C06433	CHEBI:1955
C06435	CHEBI:1956
C06436	CHEBI:1957
C06437	CHEBI:47777
C06438	CHEBI:27696
C06439	CHEBI:28031
C06440	CHEBI:27583
C06441	CHEBI:28566
C06442	CHEBI:7351
C06446	CHEBI:28634
C06447	CHEBI:28612
C06450	CHEBI:7062
C06451	CHEBI:1159
C06452	CHEBI:1171
C06453	CHEBI:28115
C06454	CHEBI:28915
C06455	CHEBI:5810
C06456	CHEBI:127780
C06457	CHEBI:3088
C06459	CHEBI:7347
C06461	CHEBI:50413
C06462	CHEBI:27491
C06463	CHEBI:28587
C06464	CHEBI:28385
C06465	CHEBI:4191
C06466	CHEBI:28014
C06467	CHEBI:28458
C06468	CHEBI:27605
C06469	CHEBI:7539
C06470	CHEBI:7027
C06471	CHEBI:27778
C06472	CHEBI:47903
C06473	CHEBI:27469
C06474	CHEBI:27861
C06475	CHEBI:28852
C06476	CHEBI:36075
C06477	CHEBI:28378
C06478	CHEBI:27550
C06481	CHEBI:13170
C06482	CHEBI:13166
C06483	CHEBI:140559
C06484	CHEBI:28059
C06485	CHEBI:16715
C06488	CHEBI:10050
C06489	CHEBI:47727
C06490	CHEBI:10028
C06491	CHEBI:47729
C06492	CHEBI:3844
C06493	CHEBI:10029
C06494	CHEBI:3847
C06495	CHEBI:3845
C06496	CHEBI:3846
C06497	CHEBI:10027
C06499	CHEBI:47732
C06500	CHEBI:1963
C06501	CHEBI:37788
C06502	CHEBI:27983
C06503	CHEBI:27914
C06504	CHEBI:27937
C06505	CHEBI:28531
C06506	CHEBI:2482
C06507	CHEBI:2483
C06508	CHEBI:2480
C06509	CHEBI:2481
C06510	CHEBI:2479
C06511	CHEBI:5568
C06512	CHEBI:845
C06513	CHEBI:7714
C06514	CHEBI:2842
C06515	CHEBI:6642
C06516	CHEBI:28658
C06517	CHEBI:27460
C06518	CHEBI:28594
C06520	CHEBI:28611
C06521	CHEBI:27920
C06522	CHEBI:28973
C06523	CHEBI:28322
C06524	CHEBI:28313
C06525	CHEBI:28981
C06526	CHEBI:15854
C06527	CHEBI:28593
C06528	CHEBI:27509
C06530	CHEBI:28582
C06531	CHEBI:27674
C06532	CHEBI:27795
C06533	CHEBI:28241
C06534	CHEBI:27808
C06535	CHEBI:27953
C06536	CHEBI:28172
C06537	CHEBI:27943
C06538	CHEBI:28121
C06539	CHEBI:28487
C06540	CHEBI:28572
C06541	CHEBI:27478
C06542	CHEBI:28462
C06543	CHEBI:28374
C06544	CHEBI:28051
C06545	CHEBI:27965
C06546	CHEBI:28346
C06547	CHEBI:18153
C06548	CHEBI:27561
C06550	CHEBI:28506
C06551	CHEBI:15930
C06552	CHEBI:18316
C06553	CHEBI:17247
C06554	CHEBI:38028
C06555	CHEBI:18138
C06556	CHEBI:27399
C06557	CHEBI:28363
C06558	CHEBI:27900
C06559	CHEBI:28212
C06560	CHEBI:27726
C06561	CHEBI:15413
C06562	CHEBI:15600
C06563	CHEBI:28088
C06564	CHEBI:18203
C06565	CHEBI:18229
C06566	CHEBI:3543
C06568	CHEBI:7678
C06569	CHEBI:2286
C06570	CHEBI:27902
C06571	CHEBI:27644
C06572	CHEBI:7660
C06573	CHEBI:2682
C06574	CHEBI:28971
C06575	CHEBI:28768
C06576	CHEBI:27628
C06577	CHEBI:28671
C06578	CHEBI:25822
C06579	CHEBI:18242
C06580	CHEBI:16725
C06581	CHEBI:79383
C06582	CHEBI:28961
C06584	CHEBI:27757
C06585	CHEBI:28974
C06586	CHEBI:28979
C06587	CHEBI:28978
C06588	CHEBI:17097
C06589	CHEBI:15599
C06592	CHEBI:7429
C06593	CHEBI:28579
C06594	CHEBI:28222
C06596	CHEBI:142492
C06597	CHEBI:513
C06598	CHEBI:28989
C06599	CHEBI:28975
C06600	CHEBI:27545
C06601	CHEBI:27675
C06602	CHEBI:27929
C06603	CHEBI:18301
C06604	CHEBI:27928
C06605	CHEBI:28055
C06606	CHEBI:27827
C06607	CHEBI:28006
C06608	CHEBI:27708
C06609	CHEBI:18624
C06610	CHEBI:18809
C06611	CHEBI:28960
C06612	CHEBI:28967
C06613	CHEBI:28452
C06614	CHEBI:19982
C06615	CHEBI:27397
C06616	CHEBI:64258
C06620	CHEBI:28511
C06622	CHEBI:28176
C06624	CHEBI:27701
C06625	CHEBI:28334
C06626	CHEBI:28392
C06627	CHEBI:28408
C06628	CHEBI:28464
C06629	CHEBI:27879
C06630	CHEBI:28343
C06633	CHEBI:28331
C06634	CHEBI:28239
C06635	CHEBI:27977
C06636	CHEBI:27841
C06637	CHEBI:27454
C06638	CHEBI:28555
C06639	CHEBI:28410
C06640	CHEBI:28139
C06641	CHEBI:28763
C06642	CHEBI:27377
C06643	CHEBI:27519
C06644	CHEBI:28959
C06645	CHEBI:2226
C06646	CHEBI:28983
C06647	CHEBI:27538
C06648	CHEBI:28105
C06649	CHEBI:46743
C06650	CHEBI:46745
C06651	CHEBI:29000
C06653	CHEBI:28196
C06654	CHEBI:28461
C06655	CHEBI:15427
C06656	CHEBI:15426
C06657	CHEBI:32963
C06658	CHEBI:15425
C06659	CHEBI:15424
C06660	CHEBI:15423
C06661	CHEBI:27819
C06662	CHEBI:48947
C06663	CHEBI:7768
C06664	CHEBI:9542
C06665	CHEBI:471744
C06667	CHEBI:3734
C06668	CHEBI:9920
C06669	CHEBI:615
C06670	CHEBI:30748
C06671	CHEBI:15470
C06672	CHEBI:16632
C06673	CHEBI:28585
C06674	CHEBI:20478
C06675	CHEBI:27942
C06676	CHEBI:28947
C06677	CHEBI:27849
C06678	CHEBI:18312
C06679	CHEBI:18256
C06680	CHEBI:27600
C06681	CHEBI:27504
C06682	CHEBI:23503
C06683	CHEBI:29007
C06684	CHEBI:28545
C06685	CHEBI:27641
C06686	CHEBI:27779
C06687	CHEBI:100246
C06688	CHEBI:28077
C06689	CHEBI:28001
C06690	CHEBI:3349
C06691	CHEBI:2448
C06692	CHEBI:27559
C06693	CHEBI:27617
C06694	CHEBI:29013
C06695	CHEBI:1237
C06696	CHEBI:25016
C06697	CHEBI:29866
C06701	CHEBI:16215
C06702	CHEBI:51349
C06704	CHEBI:5975
C06705	CHEBI:3379
C06707	CHEBI:30049
C06710	CHEBI:9141
C06711	CHEBI:16904
C06712	CHEBI:17922
C06714	CHEBI:15485
C06715	CHEBI:15492
C06717	CHEBI:16768
C06718	CHEBI:15735
C06719	CHEBI:16370
C06720	CHEBI:17641
C06721	CHEBI:16941
C06722	CHEBI:17212
C06723	CHEBI:15503
C06725	CHEBI:16937
C06726	CHEBI:17143
C06727	CHEBI:16843
C06728	CHEBI:16572
C06729	CHEBI:17095
C06730	CHEBI:17254
C06731	CHEBI:16100
C06732	CHEBI:15802
C06733	CHEBI:18092
C06734	CHEBI:17457
C06735	CHEBI:17628
C06736	CHEBI:15460
C06737	CHEBI:15461
C06738	CHEBI:17450
C06739	CHEBI:16099
C06740	CHEBI:16063
C06741	CHEBI:18196
C06742	CHEBI:44576
C06743	CHEBI:8288
C06744	CHEBI:20011
C06746	CHEBI:18177
C06747	CHEBI:8102
C06748	CHEBI:15739
C06749	CHEBI:15505
C06751	CHEBI:47914
C06752	CHEBI:27789
C06753	CHEBI:28200
C06754	CHEBI:27871
C06755	CHEBI:27869
C06756	CHEBI:27417
C06757	CHEBI:1895
C06758	CHEBI:28617
C06760	CHEBI:28027
C06761	CHEBI:28998
C06762	CHEBI:27530
C06763	CHEBI:28945
C06764	CHEBI:9497
C06765	CHEBI:28908
C06767	CHEBI:50385
C06769	CHEBI:9973
C06770	CHEBI:27666
C06771	CHEBI:28621
C06772	CHEBI:28123
C06773	CHEBI:724
C06774	CHEBI:720
C06775	CHEBI:723
C06776	CHEBI:721
C06777	CHEBI:8352
C06778	CHEBI:722
C06779	CHEBI:719
C06780	CHEBI:8353
C06781	CHEBI:2270
C06782	CHEBI:2269
C06783	CHEBI:8350
C06784	CHEBI:8349
C06785	CHEBI:4473
C06786	CHEBI:8351
C06787	CHEBI:4472
C06788	CHEBI:3010
C06789	CHEBI:17300
C06790	CHEBI:16602
C06791	CHEBI:29027
C06792	CHEBI:28805
C06793	CHEBI:28509
C06799	CHEBI:5533
C06800	CHEBI:2504
C06801	CHEBI:9470
C06802	CHEBI:2376
C06803	CHEBI:2379
C06804	CHEBI:46195
C06805	CHEBI:27690
C06806	CHEBI:28052
C06807	CHEBI:2401
C06808	CHEBI:27777
C06809	CHEBI:28939
C06810	CHEBI:2453
C06812	CHEBI:6472
C06813	CHEBI:27798
C06814	CHEBI:37492
C06817	CHEBI:2611
C06818	CHEBI:2618
C06819	CHEBI:2636
C06820	CHEBI:2637
C06821	CHEBI:2639
C06823	CHEBI:2663
C06824	CHEBI:2666
C06825	CHEBI:2668
C06827	CHEBI:2676
C06830	CHEBI:2739
C06831	CHEBI:2756
C06832	CHEBI:2896
C06834	CHEBI:39548
C06837	CHEBI:2948
C06838	CHEBI:2955
C06839	CHEBI:2956
C06840	CHEBI:161680
C06842	CHEBI:3001
C06843	CHEBI:3011
C06846	CHEBI:3048
C06847	CHEBI:3061
C06849	CHEBI:3082
C06850	CHEBI:3084
C06852	CHEBI:3127
C06853	CHEBI:3133
C06854	CHEBI:3139
C06855	CHEBI:3172
C06856	CHEBI:3181
C06857	CHEBI:3183
C06860	CHEBI:3219
C06861	CHEBI:3223
C06862	CHEBI:28901
C06863	CHEBI:3242
C06865	CHEBI:3306
C06866	CHEBI:3374
C06868	CHEBI:3387
C06869	CHEBI:3393
C06870	CHEBI:3396
C06871	CHEBI:3398
C06872	CHEBI:3403
C06874	CHEBI:3437
C06875	CHEBI:3441
C06876	CHEBI:27986
C06877	CHEBI:3478
C06878	CHEBI:3479
C06879	CHEBI:3480
C06880	CHEBI:474053
C06881	CHEBI:472657
C06882	CHEBI:3491
C06883	CHEBI:3493
C06884	CHEBI:3495
C06885	CHEBI:204928
C06886	CHEBI:3499
C06887	CHEBI:209807
C06888	CHEBI:3506
C06889	CHEBI:3508
C06890	CHEBI:553473
C06891	CHEBI:4077
C06892	CHEBI:27972
C06893	CHEBI:16925
C06894	CHEBI:3515
C06895	CHEBI:3534
C06896	CHEBI:554446
C06899	CHEBI:28142
C06902	CHEBI:3614
C06905	CHEBI:52010
C06906	CHEBI:3647
C06909	CHEBI:3696
C06910	CHEBI:3720
C06911	CHEBI:27899
C06912	CHEBI:3732
C06913	CHEBI:3738
C06914	CHEBI:3745
C06915	CHEBI:3749
C06916	CHEBI:3750
C06917	CHEBI:3752
