foodb_compound_id	foodb_compound_name	chebi_id	chebi_label	match_source	match_type
24240	Indole-5,6-quinone	CHEBI:27406	indole-5,6-quinone	primary_name	exact_label
24242	Galactosylglycerol	CHEBI:24168	galactosylglycerol	primary_name	exact_label
24253	Propynoic acid	CHEBI:33199	propynoic acid	primary_name	exact_label
24260	2-Hexaprenyl-6-methoxyphenol	CHEBI:1109	2-hexaprenyl-6-methoxyphenol	primary_name	exact_label
24274	Tetrahymanol	CHEBI:9493	tetrahymanol	primary_name	exact_label
24277	5a-Cholest-8-en-3b-ol	CHEBI:175094	5a-Cholest-8-en-3b-ol	primary_name	exact_label
24279	Episterol	CHEBI:23929	episterol	primary_name	exact_label
24281	5-Dehydroavenasterol	CHEBI:80097	5-Dehydroavenasterol	primary_name	exact_label
24471	DG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)	CHEBI:88475	DG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)	primary_name	exact_label
24517	DG(18:0/18:1(9Z)/0:0)	CHEBI:75468	1-octadecanoyl-2-[(9Z)-octadecenoyl]-sn-glycerol	chebi_synonym	exact_label
25035	DG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/0:0)	CHEBI:89814	DG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/0:0)	primary_name	exact_label
25205	LPA(0:0/16:0)	CHEBI:172651	LPA(0:0/16:0)	primary_name	exact_label
25213	PA(16:0/18:1(11Z))	CHEBI:89530	PA(16:0/18:1(11Z))	primary_name	exact_label
25217	PA(18:1(11Z)/18:1(11Z))	CHEBI:89528	PA(18:1(11Z)/18:1(11Z))	primary_name	exact_label
25218	PA(18:1(11Z)/18:1(9Z))	CHEBI:89527	PA(18:1(11Z)/18:1(9Z))	primary_name	exact_label
25222	PC(14:0/14:1(9Z))	CHEBI:89525	PC(14:0/14:1(9Z))	primary_name	exact_label
25230	PC(14:0/18:3(6Z,9Z,12Z))	CHEBI:89521	PC(14:0/18:3(6Z,9Z,12Z))	primary_name	exact_label
25232	PC(14:0/18:4(6Z,9Z,12Z,15Z))	CHEBI:191305	PC(14:0/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25234	PC(14:0/20:1(11Z))	CHEBI:89520	PC(14:0/20:1(11Z))	primary_name	exact_label
25235	PC(14:0/20:2(11Z,14Z))	CHEBI:89518	PC(14:0/20:2(11Z,14Z))	primary_name	exact_label
25236	PC(14:0/20:3(5Z,8Z,11Z))	CHEBI:89517	PC(14:0/20:3(5Z,8Z,11Z))	primary_name	exact_label
25237	PC(14:0/20:3(8Z,11Z,14Z))	CHEBI:89513	PC(14:0/20:3(8Z,11Z,14Z))	primary_name	exact_label
25239	PC(14:0/20:4(8Z,11Z,14Z,17Z))	CHEBI:89512	PC(14:0/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25240	PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))	CHEBI:171223	PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))	primary_name	exact_label
25242	PC(14:0/22:1(13Z))	CHEBI:89516	PC(14:0/22:1(13Z))	primary_name	exact_label
25243	PC(14:0/22:2(13Z,16Z))	CHEBI:89515	PC(14:0/22:2(13Z,16Z))	primary_name	exact_label
25244	PC(14:0/22:4(7Z,10Z,13Z,16Z))	CHEBI:89514	PC(14:0/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25245	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:89583	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25246	PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	CHEBI:89584	PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25250	PC(14:0/P-16:0)	CHEBI:192332	PC(14:0/P-16:0)	primary_name	exact_label
25251	PC(14:0/P-18:0)	CHEBI:89590	PC(14:0/P-18:0)	primary_name	exact_label
25252	PC(14:0/P-18:1(11Z))	CHEBI:89586	PC(14:0/P-18:1(11Z))	primary_name	exact_label
25253	PC(14:0/P-18:1(9Z))	CHEBI:89587	PC(14:0/P-18:1(9Z))	primary_name	exact_label
25254	PC(14:1(9Z)/14:0)	CHEBI:89588	PC(14:1(9Z)/14:0)	primary_name	exact_label
25255	PC(14:1(9Z)/14:1(9Z))	CHEBI:137160	PC(14:1(9Z)/14:1(9Z))	primary_name	exact_label
25256	PC(14:1(9Z)/15:0)	CHEBI:137275	PC(14:1(9Z)/15:0)	primary_name	exact_label
25257	PC(14:1(9Z)/16:0)	CHEBI:196729	PC(14:1(9Z)/16:0)	primary_name	exact_label
25258	PC(14:1(9Z)/16:1(9Z))	CHEBI:88908	PC(14:1(9Z)/16:1(9Z))	primary_name	exact_label
25259	PC(14:1(9Z)/18:0)	CHEBI:88907	PC(14:1(9Z)/18:0)	primary_name	exact_label
25260	PC(14:1(9Z)/18:1(11Z))	CHEBI:171006	PC(14:1(9Z)/18:1(11Z))	primary_name	exact_label
25261	PC(14:1(9Z)/18:1(9Z))	CHEBI:171005	PC(14:1(9Z)/18:1(9Z))	primary_name	exact_label
25262	PC(14:1(9Z)/18:2(9Z,12Z))	CHEBI:88906	PC(14:1(9Z)/18:2(9Z,12Z))	primary_name	exact_label
25266	PC(14:1(9Z)/20:0)	CHEBI:88928	PC(14:1(9Z)/20:0)	primary_name	exact_label
25267	PC(14:1(9Z)/20:1(11Z))	CHEBI:88919	PC(14:1(9Z)/20:1(11Z))	primary_name	exact_label
25268	PC(14:1(9Z)/20:2(11Z,14Z))	CHEBI:88918	PC(14:1(9Z)/20:2(11Z,14Z))	primary_name	exact_label
25269	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	CHEBI:88917	PC(14:1(9Z)/20:3(5Z,8Z,11Z))	primary_name	exact_label
25270	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	CHEBI:88916	PC(14:1(9Z)/20:3(8Z,11Z,14Z))	primary_name	exact_label
25271	PC(14:1(9Z)/20:4(5Z,8Z,11Z,14Z))	CHEBI:171222	PC(14:1(9Z)/20:4(5Z,8Z,11Z,14Z))	primary_name	exact_label
25272	PC(14:1(9Z)/20:4(8Z,11Z,14Z,17Z))	CHEBI:171221	PC(14:1(9Z)/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25274	PC(14:1(9Z)/22:0)	CHEBI:88920	PC(14:1(9Z)/22:0)	primary_name	exact_label
25275	PC(14:1(9Z)/22:1(13Z))	CHEBI:88934	PC(14:1(9Z)/22:1(13Z))	primary_name	exact_label
25276	PC(14:1(9Z)/22:2(13Z,16Z))	CHEBI:88935	PC(14:1(9Z)/22:2(13Z,16Z))	primary_name	exact_label
25277	PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	CHEBI:88936	PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25278	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:88930	PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25279	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	CHEBI:88929	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25280	PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	CHEBI:234263	PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25283	PC(14:1(9Z)/P-16:0)	CHEBI:137276	PC(14:1(9Z)/P-16:0)	primary_name	exact_label
25284	PC(14:1(9Z)/P-18:0)	CHEBI:88931	PC(14:1(9Z)/P-18:0)	primary_name	exact_label
25285	PC(14:1(9Z)/P-18:1(11Z))	CHEBI:137277	PC(14:1(9Z)/P-18:1(11Z))	primary_name	exact_label
25286	PC(14:1(9Z)/P-18:1(9Z))	CHEBI:137278	PC(14:1(9Z)/P-18:1(9Z))	primary_name	exact_label
25287	PC(15:0/14:0)	CHEBI:170154	PC(15:0/14:0)	primary_name	exact_label
25288	PC(15:0/14:1(9Z))	CHEBI:178354	PC(15:0/14:1(9Z))	primary_name	exact_label
25291	PC(15:0/16:1(9Z))	CHEBI:170247	PC(15:0/16:1(9Z))	primary_name	exact_label
25296	PC(15:0/18:3(6Z,9Z,12Z))	CHEBI:172815	PC(15:0/18:3(6Z,9Z,12Z))	primary_name	exact_label
25298	PC(15:0/18:4(6Z,9Z,12Z,15Z))	CHEBI:170382	PC(15:0/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25300	PC(15:0/20:1(11Z))	CHEBI:170264	PC(15:0/20:1(11Z))	primary_name	exact_label
25301	PC(15:0/20:2(11Z,14Z))	CHEBI:170696	PC(15:0/20:2(11Z,14Z))	primary_name	exact_label
25302	PC(15:0/20:3(5Z,8Z,11Z))	CHEBI:137279	PC(15:0/20:3(5Z,8Z,11Z))	primary_name	exact_label
25303	PC(15:0/20:3(8Z,11Z,14Z))	CHEBI:170083	PC(15:0/20:3(8Z,11Z,14Z))	primary_name	exact_label
25305	PC(15:0/20:4(8Z,11Z,14Z,17Z))	CHEBI:170662	PC(15:0/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25310	PC(15:0/22:4(7Z,10Z,13Z,16Z))	CHEBI:137280	PC(15:0/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25311	PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:137282	PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25312	PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	CHEBI:170818	PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25313	PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	CHEBI:170768	PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25316	PC(15:0/P-16:0)	CHEBI:180743	PC(15:0/P-16:0)	primary_name	exact_label
25319	PC(15:0/P-18:1(9Z))	CHEBI:192321	PC(15:0/P-18:1(9Z))	primary_name	exact_label
25321	PC(16:0/14:1(9Z))	CHEBI:196730	PC(16:0/14:1(9Z))	primary_name	exact_label
25322	PC(16:0/15:0)	CHEBI:234440	PC(16:0/15:0)	primary_name	exact_label
25337	PC(16:0/20:4(8Z,11Z,14Z,17Z))	CHEBI:88990	PC(16:0/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25346	PC(16:0/24:0)	CHEBI:184641	PC(16:0/24:0)	primary_name	exact_label
25348	PC(16:0/P-16:0)	CHEBI:89009	PC(16:0/P-16:0)	primary_name	exact_label
25350	PC(16:0/P-18:1(11Z))	CHEBI:89013	PC(16:0/P-18:1(11Z))	primary_name	exact_label
25351	PC(16:0/P-18:1(9Z))	CHEBI:89014	PC(16:0/P-18:1(9Z))	primary_name	exact_label
25352	PC(16:1(9Z)/14:0)	CHEBI:190168	PC(16:1(9Z)/14:0)	primary_name	exact_label
25354	PC(16:1(9Z)/15:0)	CHEBI:170245	PC(16:1(9Z)/15:0)	primary_name	exact_label
25361	PC(16:1(9Z)/18:3(6Z,9Z,12Z))	CHEBI:89732	PC(16:1(9Z)/18:3(6Z,9Z,12Z))	primary_name	exact_label
25362	PC(16:1(9Z)/18:3(9Z,12Z,15Z))	CHEBI:89733	PC(16:1(9Z)/18:3(9Z,12Z,15Z))	primary_name	exact_label
25363	PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))	CHEBI:171218	PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25364	PC(16:1(9Z)/20:0)	CHEBI:89736	PC(16:1(9Z)/20:0)	primary_name	exact_label
25365	PC(16:1(9Z)/20:1(11Z))	CHEBI:89737	PC(16:1(9Z)/20:1(11Z))	primary_name	exact_label
25366	PC(16:1(9Z)/20:2(11Z,14Z))	CHEBI:89734	PC(16:1(9Z)/20:2(11Z,14Z))	primary_name	exact_label
25367	PC(16:1(9Z)/20:3(5Z,8Z,11Z))	CHEBI:89735	PC(16:1(9Z)/20:3(5Z,8Z,11Z))	primary_name	exact_label
25368	PC(16:1(9Z)/20:3(8Z,11Z,14Z))	CHEBI:89740	PC(16:1(9Z)/20:3(8Z,11Z,14Z))	primary_name	exact_label
25370	PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))	CHEBI:89738	PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25371	PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	CHEBI:89739	PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	primary_name	exact_label
25375	PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	CHEBI:89659	PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25376	PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:89657	PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25377	PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	CHEBI:176401	PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25378	PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	CHEBI:89655	PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25381	PC(16:1(9Z)/P-16:0)	CHEBI:89652	PC(16:1(9Z)/P-16:0)	primary_name	exact_label
25382	PC(16:1(9Z)/P-18:0)	CHEBI:89650	PC(16:1(9Z)/P-18:0)	primary_name	exact_label
25383	PC(16:1(9Z)/P-18:1(11Z))	CHEBI:89648	PC(16:1(9Z)/P-18:1(11Z))	primary_name	exact_label
25384	PC(16:1(9Z)/P-18:1(9Z))	CHEBI:89668	PC(16:1(9Z)/P-18:1(9Z))	primary_name	exact_label
25386	PC(18:0/14:1(9Z))	CHEBI:89667	PC(18:0/14:1(9Z))	primary_name	exact_label
25399	PC(18:0/20:2(11Z,14Z))	CHEBI:190466	PC(18:0/20:2(11Z,14Z))	primary_name	exact_label
25403	PC(18:0/20:4(8Z,11Z,14Z,17Z))	CHEBI:89672	PC(18:0/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25416	PC(18:0/P-18:1(11Z))	CHEBI:89681	PC(18:0/P-18:1(11Z))	primary_name	exact_label
25417	PC(18:0/P-18:1(9Z))	CHEBI:89679	PC(18:0/P-18:1(9Z))	primary_name	exact_label
25418	PC(18:1(11Z)/14:0)	CHEBI:89680	PC(18:1(11Z)/14:0)	primary_name	exact_label
25419	PC(18:1(11Z)/14:1(9Z))	CHEBI:171009	PC(18:1(11Z)/14:1(9Z))	primary_name	exact_label
25420	PC(18:1(11Z)/15:0)	CHEBI:170450	PC(18:1(11Z)/15:0)	primary_name	exact_label
25421	PC(18:1(11Z)/16:0)	CHEBI:89677	PC(18:1(11Z)/16:0)	primary_name	exact_label
25422	PC(18:1(11Z)/16:1(9Z))	CHEBI:89678	PC(18:1(11Z)/16:1(9Z))	primary_name	exact_label
25425	PC(18:1(11Z)/18:1(9Z))	CHEBI:89688	PC(18:1(11Z)/18:1(9Z))	primary_name	exact_label
25426	PC(18:1(11Z)/18:2(9Z,12Z))	CHEBI:89691	PC(18:1(11Z)/18:2(9Z,12Z))	primary_name	exact_label
25427	PC(18:1(11Z)/18:3(6Z,9Z,12Z))	CHEBI:89692	PC(18:1(11Z)/18:3(6Z,9Z,12Z))	primary_name	exact_label
25428	PC(18:1(11Z)/18:3(9Z,12Z,15Z))	CHEBI:89693	PC(18:1(11Z)/18:3(9Z,12Z,15Z))	primary_name	exact_label
25429	PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))	CHEBI:89694	PC(18:1(11Z)/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25432	PC(18:1(11Z)/20:2(11Z,14Z))	CHEBI:89689	PC(18:1(11Z)/20:2(11Z,14Z))	primary_name	exact_label
25433	PC(18:1(11Z)/20:3(5Z,8Z,11Z))	CHEBI:89690	PC(18:1(11Z)/20:3(5Z,8Z,11Z))	primary_name	exact_label
25434	PC(18:1(11Z)/20:3(8Z,11Z,14Z))	CHEBI:89695	PC(18:1(11Z)/20:3(8Z,11Z,14Z))	primary_name	exact_label
25435	PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))	CHEBI:89697	PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))	primary_name	exact_label
25436	PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))	CHEBI:89696	PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25440	PC(18:1(11Z)/22:2(13Z,16Z))	CHEBI:89699	PC(18:1(11Z)/22:2(13Z,16Z))	primary_name	exact_label
25445	PC(18:1(11Z)/24:0)	CHEBI:89704	PC(18:1(11Z)/24:0)	primary_name	exact_label
25446	PC(18:1(11Z)/24:1(15Z))	CHEBI:89703	PC(18:1(11Z)/24:1(15Z))	primary_name	exact_label
25447	PC(18:1(11Z)/P-16:0)	CHEBI:89702	PC(18:1(11Z)/P-16:0)	primary_name	exact_label
25448	PC(18:1(11Z)/P-18:0)	CHEBI:89705	PC(18:1(11Z)/P-18:0)	primary_name	exact_label
25449	PC(18:1(11Z)/P-18:1(11Z))	CHEBI:89706	PC(18:1(11Z)/P-18:1(11Z))	primary_name	exact_label
25450	PC(18:1(11Z)/P-18:1(9Z))	CHEBI:89707	PC(18:1(11Z)/P-18:1(9Z))	primary_name	exact_label
25452	PC(18:1(9Z)/14:1(9Z))	CHEBI:171008	PC(18:1(9Z)/14:1(9Z))	primary_name	exact_label
25453	PC(18:1(9Z)/15:0)	CHEBI:170449	PC(18:1(9Z)/15:0)	primary_name	exact_label
25457	PC(18:1(9Z)/18:1(11Z))	CHEBI:89604	PC(18:1(9Z)/18:1(11Z))	primary_name	exact_label
25461	PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	CHEBI:89603	PC(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25463	PC(18:1(9Z)/20:1(11Z))	CHEBI:234282	PC(18:1(9Z)/20:1(11Z))	primary_name	exact_label
25464	PC(18:1(9Z)/20:2(11Z,14Z))	CHEBI:89619	PC(18:1(9Z)/20:2(11Z,14Z))	primary_name	exact_label
25468	PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	CHEBI:89617	PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25472	PC(18:1(9Z)/22:2(13Z,16Z))	CHEBI:89616	PC(18:1(9Z)/22:2(13Z,16Z))	primary_name	exact_label
25474	PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:177261	PC(18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25478	PC(18:1(9Z)/24:1(15Z))	CHEBI:89592	PC(18:1(9Z)/24:1(15Z))	primary_name	exact_label
25479	PC(18:1(9Z)/P-16:0)	CHEBI:89593	PC(18:1(9Z)/P-16:0)	primary_name	exact_label
25480	PC(18:1(9Z)/P-18:0)	CHEBI:89594	PC(18:1(9Z)/P-18:0)	primary_name	exact_label
25481	PC(18:1(9Z)/P-18:1(11Z))	CHEBI:89595	PC(18:1(9Z)/P-18:1(11Z))	primary_name	exact_label
25482	PC(18:1(9Z)/P-18:1(9Z))	CHEBI:89596	PC(18:1(9Z)/P-18:1(9Z))	primary_name	exact_label
25483	PC(18:2(9Z,12Z)/14:0)	CHEBI:171007	PC(18:2(9Z,12Z)/14:0)	primary_name	exact_label
25484	PC(18:2(9Z,12Z)/14:1(9Z))	CHEBI:89602	PC(18:2(9Z,12Z)/14:1(9Z))	primary_name	exact_label
25485	PC(18:2(9Z,12Z)/15:0)	CHEBI:170425	PC(18:2(9Z,12Z)/15:0)	primary_name	exact_label
25487	PC(18:2(9Z,12Z)/16:1(9Z))	CHEBI:89601	PC(18:2(9Z,12Z)/16:1(9Z))	primary_name	exact_label
25489	PC(18:2(9Z,12Z)/18:1(11Z))	CHEBI:89599	PC(18:2(9Z,12Z)/18:1(11Z))	primary_name	exact_label
25490	PC(18:2(9Z,12Z)/18:1(9Z))	CHEBI:89597	PC(18:2(9Z,12Z)/18:1(9Z))	primary_name	exact_label
25492	PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))	CHEBI:89600	PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))	primary_name	exact_label
25493	PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	CHEBI:89578	PC(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	primary_name	exact_label
25494	PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	CHEBI:89577	PC(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	primary_name	exact_label
25495	PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))	CHEBI:89576	PC(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))	primary_name	exact_label
25497	PC(18:2(9Z,12Z)/20:1(11Z))	CHEBI:89574	PC(18:2(9Z,12Z)/20:1(11Z))	primary_name	exact_label
25498	PC(18:2(9Z,12Z)/20:2(11Z,14Z))	CHEBI:89572	PC(18:2(9Z,12Z)/20:2(11Z,14Z))	primary_name	exact_label
25499	PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	CHEBI:89580	PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	primary_name	exact_label
25501	PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	CHEBI:89579	PC(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	primary_name	exact_label
25502	PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	CHEBI:184156	PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	primary_name	exact_label
25504	PC(18:2(9Z,12Z)/22:1(13Z))	CHEBI:89585	PC(18:2(9Z,12Z)/22:1(13Z))	primary_name	exact_label
25506	PC(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	CHEBI:188127	PC(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25508	PC(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))	CHEBI:234238	PC(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25509	PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	CHEBI:137153	PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	primary_name	exact_label
25510	PC(18:2(9Z,12Z)/24:0)	CHEBI:89589	PC(18:2(9Z,12Z)/24:0)	primary_name	exact_label
25511	PC(18:2(9Z,12Z)/24:1(15Z))	CHEBI:191367	PC(18:2(9Z,12Z)/24:1(15Z))	primary_name	exact_label
25512	PC(18:2(9Z,12Z)/P-16:0)	CHEBI:89591	PC(18:2(9Z,12Z)/P-16:0)	primary_name	exact_label
25513	PC(18:2(9Z,12Z)/P-18:0)	CHEBI:89543	PC(18:2(9Z,12Z)/P-18:0)	primary_name	exact_label
25514	PC(18:2(9Z,12Z)/P-18:1(11Z))	CHEBI:89542	PC(18:2(9Z,12Z)/P-18:1(11Z))	primary_name	exact_label
25515	PC(18:2(9Z,12Z)/P-18:1(9Z))	CHEBI:89541	PC(18:2(9Z,12Z)/P-18:1(9Z))	primary_name	exact_label
25516	PC(18:3(6Z,9Z,12Z)/14:0)	CHEBI:89539	PC(18:3(6Z,9Z,12Z)/14:0)	primary_name	exact_label
25518	PC(18:3(6Z,9Z,12Z)/15:0)	CHEBI:180864	PC(18:3(6Z,9Z,12Z)/15:0)	primary_name	exact_label
25519	PC(18:3(6Z,9Z,12Z)/16:0)	CHEBI:89545	PC(18:3(6Z,9Z,12Z)/16:0)	primary_name	exact_label
25520	PC(18:3(6Z,9Z,12Z)/16:1(9Z))	CHEBI:89544	PC(18:3(6Z,9Z,12Z)/16:1(9Z))	primary_name	exact_label
25521	PC(18:3(6Z,9Z,12Z)/18:0)	CHEBI:89548	PC(18:3(6Z,9Z,12Z)/18:0)	primary_name	exact_label
25522	PC(18:3(6Z,9Z,12Z)/18:1(11Z))	CHEBI:89547	PC(18:3(6Z,9Z,12Z)/18:1(11Z))	primary_name	exact_label
25524	PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))	CHEBI:89558	PC(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))	primary_name	exact_label
25525	PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))	CHEBI:89557	PC(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))	primary_name	exact_label
25526	PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))	CHEBI:89559	PC(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))	primary_name	exact_label
25528	PC(18:3(6Z,9Z,12Z)/20:0)	CHEBI:89562	PC(18:3(6Z,9Z,12Z)/20:0)	primary_name	exact_label
25529	PC(18:3(6Z,9Z,12Z)/20:1(11Z))	CHEBI:89560	PC(18:3(6Z,9Z,12Z)/20:1(11Z))	primary_name	exact_label
25530	PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))	CHEBI:89564	PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))	primary_name	exact_label
25531	PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))	CHEBI:89563	PC(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))	primary_name	exact_label
25532	PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))	CHEBI:89565	PC(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))	primary_name	exact_label
25533	PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	CHEBI:184292	PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	primary_name	exact_label
25535	PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	CHEBI:137283	PC(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	primary_name	exact_label
25536	PC(18:3(6Z,9Z,12Z)/22:0)	CHEBI:89529	PC(18:3(6Z,9Z,12Z)/22:0)	primary_name	exact_label
25539	PC(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	CHEBI:177283	PC(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))	primary_name	exact_label
25540	PC(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))	CHEBI:194564	PC(18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))	primary_name	exact_label
25545	PC(18:3(6Z,9Z,12Z)/P-16:0)	CHEBI:89523	PC(18:3(6Z,9Z,12Z)/P-16:0)	primary_name	exact_label
25546	PC(18:3(6Z,9Z,12Z)/P-18:0)	CHEBI:89533	PC(18:3(6Z,9Z,12Z)/P-18:0)	primary_name	exact_label
25547	PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))	CHEBI:89534	PC(18:3(6Z,9Z,12Z)/P-18:1(11Z))	primary_name	exact_label
25548	PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))	CHEBI:89535	PC(18:3(6Z,9Z,12Z)/P-18:1(9Z))	primary_name	exact_label
25549	PC(18:3(9Z,12Z,15Z)/14:0)	CHEBI:89536	PC(18:3(9Z,12Z,15Z)/14:0)	primary_name	exact_label
